customer_id,segment,churn_probability,predicted_churn,churned,customer_lifetime_value,total_orders,total_spend,average_order_value,purchase_frequency,days_since_last_purchase,return_rate,discount_usage_rate,avg_review_rating,site_visits_last_90d,customer_tenure_days,favorite_category,region,acquisition_channel,age
100912,High Risk / Low-Med Value,0.6616822739334577,1,0,1347.1,2.0,1077.68,538.84,8.571428571428571,89.0,0.0,0.5,4.1,6.0,292,Beauty & Personal Care,Central,Email,32
100913,Watchlist (Medium Risk),0.5386411888310986,1,0,26901.04074074074,3.0,9949.7,3316.566666666667,0.8490566037735849,23.0,0.0,0.3333333333333333,4.1,5.0,135,Electronics,South,Direct,31
100914,High Risk / High Value,0.7096825178041892,1,1,36204.03050397878,8.0,37394.3,4674.287499999999,1.0434782608695652,140.0,0.125,0.5,2.9799999999999995,8.0,377,Electronics,Central,Direct,32
100915,Low Risk (Healthy),0.2675066063358783,0,0,49981.8225,4.0,5477.46,1369.365,3.636363636363636,2.0,0.0,0.75,4.85,15.0,40,Home & Kitchen,South,Organic Search,36
100917,Watchlist (Medium Risk),0.4525515640968411,0,0,4356.178947368421,1.0,1133.8,1133.8,30.0,67.0,0.0,1.0,3.3,16.0,95,Fashion,South,Organic Search,45
100918,High Risk / Low-Med Value,0.6015435043722882,1,0,2397.8315748031496,8.0,4171.57,521.44625,0.5417607223476297,65.0,0.0,0.625,4.233333333333333,11.0,635,Grocery,Central,Organic Search,35
100919,Watchlist (Medium Risk),0.5439490020158797,1,1,8777.624285714284,18.0,10941.97,607.8872222222221,1.2442396313364057,10.0,0.0,0.4444444444444444,3.12,17.0,455,Beauty & Personal Care,Central,Organic Search,47
100920,Low Risk (Healthy),0.3068343189244834,0,0,11792.539765625,13.0,20677.33,1590.5638461538465,0.65,38.0,0.0769230769230769,0.5384615384615384,4.285714285714286,23.0,640,Home & Kitchen,West,Direct,38
100921,Low Risk (Healthy),0.2358178293166329,0,0,18125.31194444445,7.0,8938.51,1276.93,1.6666666666666663,49.0,0.0,0.4285714285714285,4.32,21.0,180,Home & Kitchen,Central,Referral,44
100922,Watchlist (Medium Risk),0.546135029431061,1,1,5328.7657990314765,15.0,12059.07,803.938,0.596816976127321,10.0,0.1333333333333333,0.5333333333333333,3.85,13.0,826,Home & Kitchen,West,Organic Search,23
100923,Low Risk (Healthy),0.243655100327099,0,0,11915.321698113208,3.0,1730.17,576.7233333333334,30.0,25.0,0.0,0.6666666666666666,4.366666666666667,22.0,53,Beauty & Personal Care,South,Direct,54
100924,Watchlist (Medium Risk),0.370272668810384,0,0,5732.921287128713,1.0,1586.37,1586.37,30.0,87.0,0.0,0.0,3.3,17.0,101,Home & Kitchen,Central,Email,37
100925,Low Risk (Healthy),0.3345883235384779,0,0,27662.66478527608,24.0,61767.32,2573.6383333333333,0.9399477806788512,48.0,0.1666666666666666,0.5416666666666666,4.177777777777778,19.0,815,Electronics,East,Paid Ads,18
100926,High Risk / High Value,0.712680623294804,1,1,16617.136682242988,10.0,19485.3,1948.53,0.8086253369272237,36.0,0.1,0.4,3.333333333333333,9.0,428,Home & Kitchen,South,Paid Ads,53
100927,High Risk / Low-Med Value,0.6592294421767254,1,1,8093.934603421462,8.0,14258.63,1782.32875,0.9160305343511452,376.0,0.0,0.375,4.125,12.0,643,Home & Kitchen,North,Referral,35
100928,Low Risk (Healthy),0.2162493696961824,0,0,37086.59573304157,18.0,46434.45,2579.6916666666666,1.267605633802817,2.0,0.1111111111111111,0.2777777777777778,4.4,21.0,457,Electronics,West,Referral,30
100929,Watchlist (Medium Risk),0.4663107777233501,0,0,4386.656904761905,4.0,2523.83,630.9575,1.0619469026548674,44.0,0.25,0.25,4.35,13.0,210,Beauty & Personal Care,South,Paid Ads,28
100930,Low Risk (Healthy),0.2788840336741442,0,0,11336.10843373494,3.0,2577.8,859.2666666666668,1.3636363636363635,5.0,0.0,0.6666666666666666,3.85,14.0,83,Sports & Outdoors,West,Social Media,39
100932,Low Risk (Healthy),0.2654852927349157,0,1,31773.75772179628,40.0,79477.92,1986.948,1.3605442176870748,12.0,0.075,0.475,4.309523809523809,27.0,913,Home & Kitchen,West,Social Media,28
100934,Watchlist (Medium Risk),0.5104698950845105,1,0,4020.029244249726,14.0,10055.58,718.2557142857142,0.6025824964131994,44.0,0.0,0.7857142857142857,4.277777777777778,13.0,913,Grocery,East,Paid Ads,31
100935,Watchlist (Medium Risk),0.3994310449543423,0,0,17986.24276960784,16.0,20105.17,1256.573125,1.4328358208955223,46.0,0.1875,0.25,4.21,15.0,408,Fashion,West,Organic Search,29
100936,Watchlist (Medium Risk),0.4501641162160358,0,1,11492.293496801703,12.0,14766.81,1230.5675,0.8035714285714286,15.0,0.0833333333333333,0.5,4.283333333333333,15.0,469,Fashion,Central,Referral,44
100937,Watchlist (Medium Risk),0.5064874480216089,1,1,7312.976862302484,8.0,8875.75,1109.46875,0.5660377358490566,14.0,0.125,0.5,3.733333333333333,19.0,443,Fashion,Central,Paid Ads,37
100938,High Risk / Low-Med Value,0.6111862225732078,1,0,5152.758934707904,12.0,8216.18,684.6816666666667,1.263157894736842,295.0,0.0833333333333333,0.5,3.725,14.0,582,Beauty & Personal Care,East,Paid Ads,39
100939,Low Risk (Healthy),0.2206603733053644,0,0,6101.385624999999,6.0,2674.58,445.7633333333333,2.142857142857143,5.0,0.0,0.3333333333333333,3.6,32.0,160,Grocery,Central,Organic Search,41
100941,Watchlist (Medium Risk),0.5145291218076096,1,1,4324.448780487805,5.0,2428.8,485.7600000000001,0.78125,3.0,0.4,0.4,2.6333333333333333,18.0,205,Books,North,Organic Search,23
100942,Low Risk (Healthy),0.2095046096152882,0,0,8788.030386740333,21.0,13073.7,622.5571428571429,1.2475247524752475,22.0,0.0,0.5238095238095238,3.9300000000000006,30.0,543,Books,South,Paid Ads,54
100943,Watchlist (Medium Risk),0.4761795380242003,0,1,22629.61019417476,3.0,6385.89,2128.63,2.142857142857143,25.0,0.0,0.3333333333333333,4.7,8.0,103,Electronics,West,Organic Search,45
100944,Low Risk (Healthy),0.2132439097633761,0,0,33604.842568370994,30.0,77429.24,2580.974666666667,1.1335012594458438,44.0,0.0,0.4666666666666667,4.071428571428571,17.0,841,Electronics,East,Referral,52
100945,High Risk / Low-Med Value,0.632380999122758,1,1,10468.86163141994,4.0,9493.68,2373.42,0.8108108108108107,29.0,0.25,0.25,4.4,6.0,331,Electronics,North,Paid Ads,46
100946,Low Risk (Healthy),0.2277391654016414,0,0,48628.6596590909,6.0,11724.17,1954.0283333333327,3.673469387755102,3.0,0.0,0.6666666666666666,3.76,28.0,88,Home & Kitchen,East,Paid Ads,29
100947,Watchlist (Medium Risk),0.5755089082199218,1,1,3463.806957547169,5.0,4023.71,804.742,0.5836575875486382,85.0,0.0,0.4,4.1,19.0,424,Fashion,South,Direct,18
100948,Low Risk (Healthy),0.2164789597626569,0,0,21847.02733208955,22.0,32082.21,1458.2822727272726,1.3894736842105262,9.0,0.2272727272727272,0.4545454545454545,4.11,23.0,536,Fashion,West,Email,21
100949,High Risk / Low-Med Value,0.6824967057579353,1,1,7519.534303350971,14.0,11681.03,834.3592857142858,1.088082901554404,151.0,0.0714285714285714,0.7142857142857143,3.842857142857144,10.0,567,Toys & Games,East,Social Media,42
100950,Low Risk (Healthy),0.3470932750675116,0,0,10170.004840686275,22.0,22736.23,1033.465,0.840764331210191,23.0,0.1818181818181818,0.5,4.166666666666667,20.0,816,Fashion,North,Paid Ads,33
100951,Watchlist (Medium Risk),0.4311067187526669,0,0,34061.54534883721,2.0,4012.73,2006.365,1.7647058823529411,7.0,0.5,0.0,3.1,6.0,43,Electronics,North,Direct,30
100952,High Risk / Low-Med Value,0.7470563369659173,1,1,5681.928641370869,9.0,12718.18,1413.131111111111,0.5510204081632654,316.0,0.0,0.3333333333333333,4.575,11.0,817,Sports & Outdoors,South,Direct,18
100953,Low Risk (Healthy),0.1527511365696962,0,0,14482.551947308137,31.0,34639.090000000004,1117.39,1.1177884615384617,10.0,0.032258064516129,0.1935483870967742,4.2,18.0,873,Toys & Games,North,Referral,34
100955,Watchlist (Medium Risk),0.5347237605999698,1,0,1322.7858407079646,1.0,409.52,409.52,30.0,97.0,0.0,1.0,4.9,11.0,113,Beauty & Personal Care,South,Direct,27
100956,High Risk / Low-Med Value,0.8191412767423913,1,1,12761.083008982036,19.0,23354.53,1229.185789473684,1.20507399577167,157.0,0.1578947368421052,0.1578947368421052,3.6714285714285713,5.0,668,Fashion,West,Direct,44
100957,Low Risk (Healthy),0.2760954686337913,0,0,15893.859561752988,9.0,10929.75,1214.4166666666667,1.158798283261803,5.0,0.1111111111111111,0.5555555555555556,3.9,24.0,251,Fashion,North,Organic Search,23
100958,Watchlist (Medium Risk),0.5365853024433926,1,0,9325.961883899234,25.0,23327.68,933.1072,0.8620689655172413,16.0,0.24,0.4,3.96875,7.0,913,Toys & Games,East,Direct,24
100959,Watchlist (Medium Risk),0.3765937549293202,0,0,4299.084337349398,14.0,10753.6,768.1142857142858,0.4794520547945206,28.0,0.0,0.4285714285714285,4.46,16.0,913,Toys & Games,Central,Referral,37
100960,Low Risk (Healthy),0.2247294186482266,0,0,10732.20284090909,2.0,2587.49,1293.745,2.5,8.0,0.0,1.0,4.45,25.0,88,Fashion,West,Social Media,44
100961,Low Risk (Healthy),0.3083454494829754,0,0,22954.54583333333,7.0,9810.71,1401.53,1.6153846153846154,16.0,0.0,0.4285714285714285,4.175,13.0,156,Sports & Outdoors,South,Paid Ads,30
100962,High Risk / Low-Med Value,0.7785025697664181,1,1,2207.2406172839505,4.0,2449.13,612.2825,1.5384615384615383,48.0,0.0,0.25,3.1,7.0,405,Fashion,West,Paid Ads,51
100965,Watchlist (Medium Risk),0.5654999595068713,1,1,8708.791044776119,3.0,3197.2,1065.7333333333331,0.8737864077669903,12.0,0.0,0.0,4.3,5.0,134,Beauty & Personal Care,Central,Organic Search,18
100966,Watchlist (Medium Risk),0.5098975575596281,1,0,16531.65755750274,15.0,41351.79,2756.786,0.5184331797235023,43.0,0.1333333333333333,0.2666666666666666,3.5142857142857147,15.0,913,Electronics,Central,Social Media,18
100967,Watchlist (Medium Risk),0.5540793377254414,1,0,15757.445878524944,11.0,19901.87,1809.260909090909,0.8068459657701712,52.0,0.1818181818181818,0.4545454545454545,4.0,11.0,461,Home & Kitchen,East,Organic Search,38
100968,Low Risk (Healthy),0.1751805295079292,0,0,9188.622606382978,6.0,4732.77,788.795,1.44,11.0,0.1666666666666666,0.5,4.433333333333334,26.0,188,Beauty & Personal Care,North,Social Media,24
100969,Watchlist (Medium Risk),0.3744611746925021,0,0,13742.966964285712,3.0,4217.02,1405.6733333333332,2.727272727272727,44.0,0.0,0.6666666666666666,4.037037037037037,15.0,112,Grocery,East,Social Media,19
100970,Low Risk (Healthy),0.2633643754246044,0,0,49999.48048780488,3.0,11232.76,3744.2533333333336,7.5,41.0,0.0,0.6666666666666666,4.8,25.0,82,Electronics,East,Referral,39
100971,Watchlist (Medium Risk),0.5598084974745714,1,0,5367.825980392156,4.0,3000.1,750.025,0.7547169811320755,43.0,0.0,0.75,2.9,13.0,204,Toys & Games,Central,Organic Search,44
100973,Watchlist (Medium Risk),0.3558536544287263,0,1,13222.271979865773,9.0,10795.17,1199.4633333333334,1.4594594594594594,44.0,0.0,0.0,4.44,18.0,298,Grocery,South,Organic Search,44
100974,High Risk / Low-Med Value,0.7184111601008505,1,0,4412.220915619389,12.0,6733.17,561.0975,0.9207161125319692,124.0,0.0,0.3333333333333333,3.716666666666667,7.0,557,Books,East,Social Media,24
100975,High Risk / Low-Med Value,0.746009790067255,1,0,690.2744186046511,2.0,650.56,325.28,20.0,295.0,0.0,1.0,4.8,10.0,344,Grocery,North,Direct,38
100976,High Risk / Low-Med Value,0.7126948848066157,1,1,10644.115379113018,23.0,20384.21,886.27,1.1616161616161615,53.0,0.0869565217391304,0.6086956521739131,3.590909090909091,8.0,699,Grocery,East,Email,40
100977,Low Risk (Healthy),0.1791739930060696,0,0,8598.822302158273,9.0,6549.24,727.6933333333333,1.0588235294117647,14.0,0.0,0.5555555555555556,4.6571428571428575,26.0,278,Beauty & Personal Care,East,Referral,29
100978,Low Risk (Healthy),0.2329415488373789,0,1,10308.63943044907,32.0,25785.72,805.80375,1.0762331838565022,14.0,0.125,0.40625,4.377272727272727,19.0,913,Beauty & Personal Care,East,Paid Ads,36
100979,Low Risk (Healthy),0.2798985913495535,0,0,11325.221064139942,24.0,21285.21,886.88375,1.073025335320417,7.0,0.0416666666666666,0.5833333333333334,4.066666666666666,18.0,686,Beauty & Personal Care,East,Organic Search,21
100980,Watchlist (Medium Risk),0.5468911727902334,1,0,4529.998777777778,7.0,5584.93,797.8471428571429,0.564516129032258,33.0,0.0,0.2857142857142857,3.866666666666666,11.0,450,Fashion,East,Direct,28
100981,High Risk / Low-Med Value,0.7787072014754355,1,1,14366.622401433691,4.0,21963.22,5490.805,0.8823529411764706,278.0,0.25,1.0,2.2,11.0,558,Electronics,West,Social Media,39
100982,Watchlist (Medium Risk),0.421288962836057,0,0,4531.535545023697,2.0,2619.6,1309.8,1.1538461538461535,14.0,0.0,0.5,4.037037037037037,15.0,211,Grocery,East,Organic Search,51
100983,High Risk / Low-Med Value,0.76361320933078,1,1,429.29710884353744,1.0,345.79,345.79,30.0,278.0,0.0,1.0,4.037037037037037,6.0,294,Books,North,Social Media,47
100984,Low Risk (Healthy),0.1350779717293582,0,0,43426.47473498233,13.0,33670.39,2590.03,1.4285714285714286,2.0,0.1538461538461538,0.3076923076923077,4.328571428571428,38.0,283,Electronics,West,Referral,42
100985,Watchlist (Medium Risk),0.5891678806353564,1,1,3300.764417177914,2.0,1474.04,737.02,0.6896551724137931,29.0,0.0,1.0,4.4,10.0,163,Toys & Games,West,Paid Ads,35
100986,Watchlist (Medium Risk),0.5120153092047884,1,0,7006.804310344828,1.0,1113.41,1113.41,30.0,41.0,0.0,1.0,2.5,9.0,58,Sports & Outdoors,West,Organic Search,34
100987,High Risk / Low-Med Value,0.8137953348912029,1,1,2693.92538593482,7.0,4302.9,614.6999999999999,0.4166666666666666,66.0,0.1428571428571428,0.5714285714285714,2.85,7.0,583,Books,West,Social Media,19
100988,Low Risk (Healthy),0.1615722382339801,0,0,14506.743431122448,30.0,31159.69,1038.6563333333334,1.1764705882352942,19.0,0.0333333333333333,0.1666666666666666,4.077777777777778,22.0,784,Toys & Games,North,Organic Search,25
100989,Watchlist (Medium Risk),0.5830503132141517,1,0,10793.592567567566,13.0,15318.03,1178.31,0.951219512195122,40.0,0.0,0.9230769230769232,3.5625,9.0,518,Grocery,Central,Paid Ads,26
100990,High Risk / High Value,0.6830154071692535,1,1,28232.984110787173,7.0,26531.27,3790.181428571429,0.9130434782608696,97.0,0.2857142857142857,0.4285714285714285,3.0,11.0,343,Electronics,Central,Email,41
100991,Low Risk (Healthy),0.1087484035418924,0,0,21378.26188389923,44.0,53474.94,1215.3395454545453,1.5085714285714285,30.0,0.0681818181818181,0.2045454545454545,4.329166666666667,29.0,913,Sports & Outdoors,North,Direct,45
100992,Low Risk (Healthy),0.2279891281801947,0,0,19057.336827956988,7.0,9711.41,1387.3442857142857,1.4093959731543624,2.0,0.0,0.8571428571428571,3.95,23.0,186,Electronics,South,Paid Ads,43
100993,Low Risk (Healthy),0.1953253130620135,0,0,19709.01457883369,17.0,25000.75,1470.6323529411766,1.1512415349887133,7.0,0.0,0.3529411764705882,4.0,19.0,463,Sports & Outdoors,South,Organic Search,48
100994,High Risk / Low-Med Value,0.6748044715708699,1,1,9079.864326812429,14.0,21617.54,1544.11,0.5128205128205128,44.0,0.0714285714285714,0.5,3.854545454545456,11.0,869,Fashion,Central,Social Media,35
100995,Watchlist (Medium Risk),0.3766148967658581,0,0,2913.753608247422,2.0,774.3399999999999,387.17,8.571428571428571,20.0,0.0,1.0,2.9,35.0,97,Fashion,Central,Organic Search,24
100996,High Risk / Low-Med Value,0.6088392749913321,1,1,7453.978109854604,17.0,12641.13,743.5958823529411,1.0240963855421683,49.0,0.0,0.2941176470588235,3.672727272727272,12.0,619,Grocery,South,Direct,34
100997,High Risk / High Value,0.6717081753802892,1,1,24201.243044906903,19.0,60536.26,3186.118947368421,0.6674473067915692,48.0,0.1052631578947368,0.0,3.744444444444445,10.0,913,Electronics,West,Referral,27
100998,Watchlist (Medium Risk),0.4586300243533647,0,0,13976.285230352303,14.0,14129.45,1009.2464285714286,1.3680781758957656,61.0,0.0714285714285714,0.2142857142857142,3.86,11.0,369,Toys & Games,South,Paid Ads,42
100999,Low Risk (Healthy),0.1462404071061224,0,0,67833.08892773892,24.0,79727.11,3321.962916666667,1.7866004962779156,16.0,0.2083333333333333,0.5416666666666666,4.128571428571428,31.0,429,Electronics,North,Email,31
101000,Low Risk (Healthy),0.2311520307247548,0,0,50808.390374331546,9.0,26030.6,2892.288888888889,1.753246753246753,18.0,0.0,0.4444444444444444,3.7,18.0,187,Electronics,South,Paid Ads,33
101001,Watchlist (Medium Risk),0.4124997786476172,0,0,23329.433725135623,12.0,35345.69,2945.474166666667,0.6844106463878327,9.0,0.0,0.3333333333333333,3.79,16.0,553,Electronics,North,Social Media,42
101002,Watchlist (Medium Risk),0.3625155660380767,0,0,13098.972151898734,4.0,5670.24,1417.56,0.9836065573770492,26.0,0.0,0.75,4.166666666666667,13.0,158,Sports & Outdoors,Central,Direct,26
101003,Watchlist (Medium Risk),0.4853037367227915,0,0,10073.50985714286,7.0,9659.53,1379.9328571428573,0.8898305084745763,66.0,0.0,0.5714285714285714,4.933333333333334,13.0,350,Home & Kitchen,West,Organic Search,45
101004,Watchlist (Medium Risk),0.3577940044658402,0,0,4081.633720930232,1.0,480.85,480.85,30.0,22.0,0.0,0.0,4.037037037037037,21.0,43,Grocery,North,Paid Ads,20
101006,Low Risk (Healthy),0.18400688955727,0,1,11537.223376623377,8.0,7301.64,912.705,1.2765957446808511,34.0,0.0,0.0,4.2,27.0,231,Beauty & Personal Care,South,Paid Ads,34
101007,Low Risk (Healthy),0.1912502035411808,0,0,16533.74427312775,12.0,10282.63,856.8858333333333,2.011173184357542,20.0,0.0,0.5833333333333334,4.1,32.0,227,Toys & Games,East,Paid Ads,44
101008,Low Risk (Healthy),0.3295469998590987,0,0,25253.22470355732,10.0,17504.29,1750.429,1.3888888888888888,7.0,0.0,0.7,3.98,15.0,253,Electronics,Central,Organic Search,19
101009,High Risk / Low-Med Value,0.8269524916320746,1,1,5742.762910447762,11.0,10541.51,958.319090909091,0.8753315649867374,224.0,0.2727272727272727,0.5454545454545454,3.742857142857143,5.0,670,Fashion,Central,Paid Ads,18
101010,High Risk / Low-Med Value,0.7294468741846368,1,1,11856.5670411985,23.0,26019.48,1131.2817391304347,1.5098468271334793,295.0,0.0869565217391304,0.5217391304347826,3.62,9.0,801,Sports & Outdoors,Central,Social Media,43
101011,High Risk / Low-Med Value,0.7055590301303135,1,1,2500.5929018789143,8.0,3281.6,410.2,0.5673758865248227,52.0,0.0,0.625,4.4,5.0,479,Grocery,South,Paid Ads,30
101012,Watchlist (Medium Risk),0.4716664786263171,0,0,4296.412697160883,19.0,7462.809999999999,392.7794736842105,1.032608695652174,76.0,0.0,0.4210526315789473,3.954545454545455,20.0,634,Books,North,Organic Search,34
101013,High Risk / High Value,0.6520028539079175,1,1,16030.199085365855,3.0,7202.610000000001,2400.8700000000003,2.368421052631579,112.0,0.0,0.0,3.6,7.0,164,Fashion,North,Paid Ads,27
101014,High Risk / Low-Med Value,0.6871916705552623,1,1,1888.952991452992,1.0,605.5,605.5,30.0,12.0,0.0,0.0,3.2,5.0,117,Books,North,Referral,45
101015,Watchlist (Medium Risk),0.385431631900694,0,0,10851.235676156584,14.0,16707.93,1193.4235714285714,0.7608695652173914,5.0,0.1428571428571428,0.1428571428571428,4.011111111111111,17.0,562,Fashion,West,Direct,38
101016,Low Risk (Healthy),0.2353517441999745,0,0,28112.95315789473,5.0,7317.07,1463.414,1.829268292682927,2.0,0.0,0.0,3.9,21.0,95,Home & Kitchen,West,Referral,37
101017,Low Risk (Healthy),0.281548873025758,0,0,37230.04679487179,2.0,7956.01,3978.005,2.5,36.0,0.0,0.5,3.15,21.0,78,Electronics,Central,Referral,22
101018,High Risk / Low-Med Value,0.6599591319014023,1,0,7875.068893756846,17.0,19698.46,1158.7329411764706,0.6265356265356266,83.0,0.0588235294117647,0.4117647058823529,3.716666666666667,10.0,913,Home & Kitchen,North,Email,40
101019,High Risk / Low-Med Value,0.7475959420780081,1,1,1469.0456521739131,4.0,1573.69,393.4225,0.4067796610169491,8.0,0.0,0.5,2.95,7.0,391,Grocery,South,Organic Search,24
101020,Watchlist (Medium Risk),0.3783063084863459,0,0,10257.940789473683,8.0,6407.7,800.9625,1.610738255033557,60.0,0.375,0.5,4.220000000000001,19.0,228,Beauty & Personal Care,West,Paid Ads,27
101021,Watchlist (Medium Risk),0.3595269613815323,0,1,16699.27925,8.0,9150.29,1143.78625,2.2857142857142856,40.0,0.0,0.5,3.8,29.0,200,Grocery,West,Organic Search,19
101022,Watchlist (Medium Risk),0.4918535740384931,0,0,15000.15108695652,2.0,1890.43,945.215,10.0,39.0,0.0,0.0,3.7,4.0,46,Toys & Games,East,Paid Ads,33
101023,High Risk / Low-Med Value,0.8590639058844022,1,1,1047.2322717622085,2.0,1351.36,675.6800000000001,0.3314917127071823,91.0,0.0,0.0,3.1,3.0,471,Books,North,Direct,46
101024,Watchlist (Medium Risk),0.3630886813931902,0,0,8661.357761732854,10.0,6573.14,657.3140000000001,1.4423076923076923,16.0,0.0,0.1,3.78,13.0,277,Books,East,Paid Ads,37
101025,Low Risk (Healthy),0.1871406952083962,0,0,21749.991517857143,28.0,46717.79,1668.4925,1.2017167381974247,4.0,0.0714285714285714,0.2857142857142857,4.208333333333333,21.0,784,Home & Kitchen,North,Direct,30
101026,Low Risk (Healthy),0.0878577104959372,0,0,32492.147916666665,30.0,51275.28,1709.176,1.6304347826086958,6.0,0.0333333333333333,0.5333333333333333,4.34,25.0,576,Home & Kitchen,East,Organic Search,36
101027,Watchlist (Medium Risk),0.4265718539355819,0,0,2834.647201492537,4.0,2081.33,520.3325,1.4814814814814814,70.0,0.0,0.5,4.366666666666666,16.0,268,Grocery,Central,Paid Ads,36
101029,Low Risk (Healthy),0.1773909736137824,0,0,58692.19553571428,19.0,63033.81,3317.568947368421,1.6913946587537094,0.0,0.0,0.5263157894736842,4.114285714285714,16.0,392,Electronics,North,Organic Search,36
101030,Watchlist (Medium Risk),0.4655007542568047,0,0,5268.365512465374,8.0,5210.63,651.32875,0.97165991902834,11.0,0.0,0.375,3.95,8.0,361,Beauty & Personal Care,West,Paid Ads,23
101032,Low Risk (Healthy),0.1179679824821266,0,0,18662.749522900765,32.0,26792.55,837.2671875,1.875,2.0,0.0,0.59375,4.3,30.0,524,Toys & Games,Central,Social Media,18
101033,Low Risk (Healthy),0.1985031519027888,0,0,9945.880898876405,3.0,2425.16,808.3866666666667,1.7647058823529411,12.0,0.0,0.0,4.037037037037037,22.0,89,Fashion,West,Email,41
101034,Watchlist (Medium Risk),0.3813345960321234,0,0,6162.565950920245,13.0,13760.25,1058.4807692307693,0.5,23.0,0.0,0.3076923076923077,4.55,16.0,815,Sports & Outdoors,East,Direct,22
101035,Watchlist (Medium Risk),0.357695266907534,0,0,14413.7432748538,7.0,13505.48,1929.3542857142857,0.7636363636363637,20.0,0.1428571428571428,0.2857142857142857,3.7,21.0,342,Electronics,South,Social Media,47
101036,High Risk / Low-Med Value,0.6207327225397365,1,0,1830.587886597938,2.0,972.97,486.485,0.594059405940594,83.0,0.0,0.0,4.5,13.0,194,Beauty & Personal Care,South,Direct,18
101037,Watchlist (Medium Risk),0.5756974287020866,1,0,1878.395701357466,5.0,2274.66,454.932,0.6097560975609757,7.0,0.0,1.0,3.4,10.0,442,Books,South,Organic Search,53
101038,Watchlist (Medium Risk),0.5688182612415552,1,1,8920.155727923628,6.0,10239.85,1706.6416666666669,0.6923076923076924,10.0,0.1666666666666666,0.3333333333333333,4.4,14.0,419,Home & Kitchen,Central,Organic Search,18
101039,Watchlist (Medium Risk),0.4249933556855924,0,0,10620.445555555556,17.0,11784.33,693.1958823529412,1.705685618729097,55.0,0.0,0.3529411764705882,4.091666666666667,15.0,405,Grocery,West,Paid Ads,21
101040,Watchlist (Medium Risk),0.4333517026429458,0,0,7626.635326086956,18.0,15378.64,854.3688888888888,0.919931856899489,114.0,0.0555555555555555,0.3888888888888889,4.078571428571428,17.0,736,Toys & Games,South,Social Media,38
101041,Watchlist (Medium Risk),0.5512186187485768,1,1,6964.239247311829,11.0,8872.25,806.5681818181819,0.8168316831683168,47.0,0.0909090909090909,0.3636363636363636,4.25,14.0,465,Toys & Games,North,Social Media,41
101042,Low Risk (Healthy),0.3126761601598258,0,0,12545.800857142858,4.0,6015.110000000001,1503.7775,0.7361963190184049,4.0,0.0,0.75,3.7,19.0,175,Beauty & Personal Care,East,Social Media,31
101043,Watchlist (Medium Risk),0.5546225250113612,1,0,10229.265384615384,3.0,8015.26,2671.7533333333336,0.6428571428571428,146.0,0.0,0.3333333333333333,4.433333333333333,11.0,286,Electronics,West,Direct,44
101044,High Risk / High Value,0.7462373706998021,1,1,20267.75438116101,14.0,50697.15,3621.225,0.5329949238578681,88.0,0.3571428571428571,0.6428571428571429,3.477777777777778,9.0,913,Electronics,West,Organic Search,26
101045,High Risk / Low-Med Value,0.6786862145740252,1,1,7223.981730769231,1.0,3087.51,3087.51,30.0,106.0,0.0,0.0,4.037037037037037,8.0,156,Fashion,South,Email,30
101046,Watchlist (Medium Risk),0.4080648336600534,0,0,10131.568532818534,11.0,14378.5,1307.1363636363635,0.854922279792746,79.0,0.0,0.3636363636363636,4.266666666666667,20.0,518,Sports & Outdoors,East,Social Media,31
101047,Low Risk (Healthy),0.143709931454505,0,0,11398.491335978835,35.0,23608.93,674.5408571428571,1.4131897711978467,1.0,0.0571428571428571,0.4285714285714285,4.195454545454545,32.0,756,Beauty & Personal Care,North,Social Media,29
101048,Watchlist (Medium Risk),0.4307233101215055,0,0,11561.717799642218,13.0,17706.85,1362.0653846153846,1.5725806451612905,145.0,0.0,0.3076923076923077,4.0375,24.0,559,Home & Kitchen,East,Paid Ads,18
101049,Watchlist (Medium Risk),0.5322046921545854,1,0,7448.177030456854,8.0,8039.95,1004.99375,0.8080808080808081,58.0,0.125,0.75,4.5,10.0,394,Sports & Outdoors,West,Paid Ads,34
101050,High Risk / Low-Med Value,0.6420360304060647,1,1,2612.513919821826,4.0,3213.75,803.4375,0.4137931034482759,68.0,0.25,0.5,3.975,17.0,449,Fashion,South,Paid Ads,33
101051,High Risk / Low-Med Value,0.7598693385569352,1,1,1687.810988074957,5.0,2714.37,542.874,0.3409090909090909,64.0,0.0,0.6,3.65,12.0,587,Toys & Games,South,Email,46
101052,Watchlist (Medium Risk),0.4050235363191598,0,1,15194.618181818185,5.0,6410.88,1282.176,1.4563106796116505,35.0,0.2,0.4,4.449999999999999,19.0,154,Fashion,East,Paid Ads,20
101053,High Risk / Low-Med Value,0.765416312056826,1,1,5917.735950413224,5.0,5885.31,1177.062,1.5789473684210529,164.0,0.0,0.4,4.233333333333333,4.0,363,Home & Kitchen,Central,Organic Search,27
101054,High Risk / Low-Med Value,0.8118343007933959,1,1,3131.915881708653,13.0,7834.08,602.6215384615384,0.7222222222222222,308.0,0.0769230769230769,0.2307692307692307,3.8,11.0,913,Grocery,West,Email,48
101055,Watchlist (Medium Risk),0.4007023603551143,0,0,8982.505649717516,11.0,13067.7,1187.9727272727273,0.6432748538011696,13.0,0.0,0.7272727272727273,4.366666666666666,15.0,531,Sports & Outdoors,Central,Referral,38
