customer_id,total_orders,total_spend,average_order_value,first_purchase,last_purchase,total_returns,avg_discount_pct,discount_orders,distinct_categories,days_since_last_purchase,customer_span_days,purchase_frequency,return_rate,discount_usage_rate,favorite_category,avg_review_rating,n_reviews,site_visits_last_90d,avg_pages_per_visit,signup_date,region,acquisition_channel,age,primary_category,customer_tenure_days,customer_lifetime_value,will_purchase_next_60d,churned,churn_probability,predicted_churn,is_test_set,value_none,value_email_nudge,value_discount_offer,value_personal_outreach,assigned_action,assigned_cost,expected_value_saved
101079,18.0,12625.06,701.3922222222222,2023-11-19,2025-06-16,1.0,5.555555555555555,8.0,6.0,16.0,575.0,0.9391304347826086,0.0555555555555555,0.4444444444444444,Grocery,3.7857142857142856,7.0,9.0,6.0,2023-11-02,South,Paid Ads,42,Grocery,608,7579.188980263158,1,0,0.4813708516080148,0,0,0.0,182.42003269636788,656.7121177069243,1276.940228874575,email_nudge,20,182.42003269636788
101080,24.0,36340.27,1514.1779166666668,2023-02-13,2025-06-18,2.0,2.708333333333333,5.0,6.0,14.0,856.0,0.8411214953271028,0.0833333333333333,0.2083333333333333,Fashion,3.766666666666667,12.0,14.0,4.666666666666667,2023-01-01,North,Direct,34,Fashion,913,14528.147371303396,1,0,0.5107698447594565,1,1,0.0,371.0269788741571,1335.6971239469653,2597.1888521190995,discount_offer,250,1335.6971239469653
101084,7.0,8450.14,1207.162857142857,2023-09-08,2025-06-11,1.0,11.428571428571429,5.0,4.0,21.0,642.0,0.3271028037383178,0.1428571428571428,0.7142857142857143,Fashion,3.85,2.0,12.0,3.333333333333333,2023-09-06,East,Direct,37,Fashion,665,4638.046766917293,1,0,0.5704690703458883,1,0,0.0,132.29311136720307,476.25520092193096,926.0517795704213,email_nudge,20,132.29311136720307
101086,16.0,12614.06,788.37875,2024-04-26,2025-05-28,3.0,9.6875,9.0,7.0,35.0,397.0,1.2090680100755669,0.1875,0.5625,Beauty & Personal Care,3.6,12.0,8.0,5.666666666666667,2024-04-24,North,Email,62,Beauty & Personal Care,434,10608.598847926269,0,1,0.6482581599462194,1,1,0.0,343.8555384382133,1237.8799383775677,2406.9887690674927,discount_offer,250,1237.8799383775677
101090,8.0,7354.46,919.3075,2024-05-27,2025-02-04,0.0,10.0,5.0,5.0,148.0,253.0,0.9486166007905138,0.0,0.625,Beauty & Personal Care,4.325,4.0,10.0,3.6666666666666665,2024-05-24,East,Organic Search,40,Beauty & Personal Care,404,6644.499752475248,0,1,0.7366872153444333,1,0,0.0,244.74590100038833,881.0852436013979,1713.2213070027183,discount_offer,250,881.0852436013979
101091,7.0,8827.31,1261.0442857142857,2023-06-14,2025-02-02,2.0,4.285714285714286,1.0,3.0,150.0,599.0,0.3505843071786311,0.2857142857142857,0.1428571428571428,Fashion,3.46,5.0,8.0,5.333333333333333,2023-03-09,West,Organic Search,34,Fashion,846,3808.472990543735,0,1,0.8840423020251241,1,0,0.0,168.34256148803962,606.0332213569425,1178.3979304162772,email_nudge,20,168.34256148803962
101092,6.0,4294.29,715.715,2025-01-18,2025-06-14,0.0,5.0,2.0,3.0,18.0,147.0,1.2244897959183672,0.0,0.3333333333333333,Books,3.533333333333333,3.0,13.0,6.666666666666667,2024-11-07,East,Paid Ads,34,Books,237,6613.568987341772,0,1,0.6643777037230629,1,0,0.0,219.69538886120947,790.903399900354,1537.8677220284662,email_nudge,20,219.69538886120947
101093,12.0,12491.31,1040.9425,2023-12-07,2025-02-01,1.0,6.25,5.0,4.0,151.0,422.0,0.8530805687203792,0.0833333333333333,0.4166666666666667,Toys & Games,4.2,4.0,10.0,3.333333333333333,2023-10-29,Central,Email,31,Toys & Games,612,7449.882598039216,0,1,0.7066314067533886,1,1,0.0,263.21605102000206,947.5777836720074,1842.5123571400143,discount_offer,250,947.5777836720074
101094,10.0,14484.35,1448.435,2023-10-06,2024-11-28,0.0,12.0,7.0,5.0,216.0,419.0,0.7159904534606205,0.0,0.7,Toys & Games,4.166666666666667,6.0,11.0,5.333333333333333,2023-08-06,West,Referral,39,Toys & Games,696,7595.959410919541,0,1,0.7306383818970241,1,1,0.0,277.4949746474863,998.9819087309507,1942.4648225324042,discount_offer,250,998.9819087309507
101095,17.0,8065.27,474.42764705882354,2023-02-22,2024-10-19,0.0,7.647058823529412,8.0,4.0,256.0,605.0,0.8429752066115702,0.0,0.4705882352941176,Grocery,4.411111111111111,9.0,12.0,6.0,2023-01-01,North,Organic Search,33,Grocery,913,3224.3412376779847,1,0,0.7020576326815247,1,0,0.0,113.18366881408116,407.4612077306922,792.285681698568,email_nudge,20,113.18366881408116
101096,1.0,803.07,803.07,2025-04-08,2025-04-08,0.0,0.0,0.0,1.0,85.0,1.0,30.0,0.0,0.0,Sports & Outdoors,4.037037037037037,0.0,21.0,6.0,2025-02-10,North,Paid Ads,41,Sports & Outdoors,142,2064.2292253521127,1,0,0.3708265787739829,0,0,0.0,38.273553072129644,137.7847910596667,267.91487150490747,none,0,0.0
101097,2.0,2160.16,1080.08,2024-11-29,2024-12-30,0.0,5.0,1.0,2.0,184.0,31.0,1.935483870967741,0.0,0.5,Sports & Outdoors,3.5,2.0,11.0,4.333333333333333,2024-06-20,Central,Organic Search,23,Sports & Outdoors,377,2091.401591511936,0,1,0.8223578701667421,1,0,0.0,85.99402792295454,309.57850052263626,601.9581954606817,email_nudge,20,85.99402792295454
101098,2.0,1747.09,873.545,2025-01-07,2025-05-19,0.0,0.0,0.0,2.0,44.0,132.0,0.4545454545454545,0.0,0.0,Home & Kitchen,4.8,2.0,17.0,6.666666666666667,2024-12-25,South,Referral,36,Sports & Outdoors,189,3374.009788359788,0,1,0.4894042460662373,0,0,0.0,82.56273583461636,297.22584900461885,577.9391508423145,email_nudge,20,82.56273583461636
101099,6.0,7044.75,1174.125,2024-08-13,2024-12-13,1.0,5.833333333333333,4.0,3.0,201.0,122.0,1.475409836065574,0.1666666666666666,0.6666666666666666,Home & Kitchen,3.4,5.0,10.0,5.666666666666667,2024-05-23,West,Email,52,Home & Kitchen,405,6348.972222222223,0,1,0.8060028651830318,1,0,0.0,255.86449010392963,921.1121643741466,1791.0514307275068,discount_offer,250,921.1121643741466
101100,9.0,16676.5,1852.9444444444443,2024-06-22,2025-05-11,1.0,5.0,3.0,2.0,52.0,323.0,0.8359133126934983,0.1111111111111111,0.3333333333333333,Fashion,3.82,5.0,11.0,6.666666666666667,2024-05-26,West,Direct,32,Fashion,402,15141.598258706468,1,0,0.5532644658959213,1,0,0.0,418.8654136706923,1507.915489214492,2932.057895694846,discount_offer,250,1507.915489214492
101102,6.0,5876.3,979.3833333333332,2024-10-28,2025-03-25,0.0,5.833333333333333,4.0,4.0,99.0,148.0,1.2162162162162162,0.0,0.6666666666666666,Beauty & Personal Care,5.0,1.0,14.0,6.666666666666667,2024-05-03,South,Paid Ads,36,Beauty & Personal Care,425,5046.704705882353,1,0,0.460650782819177,0,0,0.0,116.23842367109651,418.4583252159474,813.6689656976755,email_nudge,20,116.23842367109651
101104,4.0,4937.709999999999,1234.4274999999998,2024-03-20,2024-08-02,0.0,5.0,1.0,3.0,334.0,135.0,0.8888888888888888,0.0,0.25,Toys & Games,4.2,2.0,6.0,4.666666666666667,2023-12-23,East,Direct,36,Toys & Games,557,3235.662746858168,0,1,0.8766493410109506,1,0,0.0,141.82708073834476,510.5774906580411,992.7895651684132,email_nudge,20,141.82708073834476
101105,1.0,1353.73,1353.73,2025-05-31,2025-05-31,0.0,5.0,1.0,1.0,32.0,1.0,30.0,0.0,1.0,Home & Kitchen,4.037037037037037,0.0,23.0,6.333333333333333,2025-04-24,North,Organic Search,31,Home & Kitchen,69,7161.035507246377,0,1,0.4330445230299297,0,0,0.0,155.0523602817949,558.1884970144616,1085.3665219725642,email_nudge,20,155.0523602817949
101107,11.0,42931.88,3902.8981818181815,2024-07-18,2025-06-17,2.0,11.363636363636363,7.0,4.0,15.0,334.0,0.9880239520958084,0.1818181818181818,0.6363636363636364,Electronics,3.9875,8.0,6.0,5.0,2024-07-07,East,Paid Ads,44,Electronics,360,43528.15611111111,1,0,0.4790398006800991,0,1,0.0,1042.5859613719454,3753.3094609390023,7298.101729603615,personal_outreach,900,7298.101729603615
101108,4.0,12040.92,3010.23,2025-04-06,2025-04-15,1.0,0.0,0.0,2.0,78.0,9.0,13.333333333333334,0.25,0.0,Fashion,1.7,1.0,20.0,5.0,2025-02-17,South,Email,59,Fashion,135,32555.08,1,0,0.4113516671635621,0,0,0.0,669.579321632157,2410.4855578757647,4687.055251425098,discount_offer,250,2410.4855578757647
101115,18.0,13403.95,744.6638888888889,2023-10-23,2025-06-05,1.0,5.277777777777778,8.0,4.0,27.0,591.0,0.9137055837563453,0.0555555555555555,0.4444444444444444,Grocery,4.15,10.0,15.0,6.666666666666667,2023-09-30,North,Organic Search,18,Grocery,641,7632.514430577224,1,0,0.4608527340038983,0,1,0.0,175.87325713278605,633.1437256780297,1231.1127999295022,email_nudge,20,175.87325713278605
101116,13.0,15412.48,1185.5753846153846,2023-04-09,2025-06-23,0.0,1.1538461538461535,1.0,4.0,9.0,806.0,0.4838709677419355,0.0,0.0769230769230769,Grocery,3.51,10.0,7.0,5.0,2023-04-03,South,Direct,29,Grocery,821,6852.076979293544,1,0,0.6711126965313077,1,0,0.0,229.92579292068942,827.7328545144818,1609.4805504448257,email_nudge,20,229.92579292068942
101117,17.0,20033.49,1178.4405882352942,2024-03-09,2025-05-31,3.0,9.411764705882351,10.0,5.0,32.0,448.0,1.1383928571428572,0.1764705882352941,0.5882352941176471,Fashion,3.516666666666667,12.0,23.0,4.666666666666667,2024-02-24,Central,Social Media,39,Fashion,494,14802.072570850203,1,0,0.3984955020876649,0,1,0.0,294.9279670529502,1061.7406813906207,2064.495769370651,discount_offer,250,1061.7406813906207
101120,12.0,10721.1,893.4250000000001,2024-06-06,2025-06-07,0.0,2.5,2.0,6.0,25.0,366.0,0.9836065573770492,0.0,0.1666666666666666,Grocery,3.76,10.0,18.0,5.333333333333333,2024-05-07,East,Paid Ads,18,Grocery,421,9295.015439429928,0,1,0.4468479377653455,0,0,0.0,207.6729240303155,747.6225265091357,1453.7104682122083,email_nudge,20,207.6729240303155
101122,15.0,14966.34,997.756,2023-11-29,2025-06-25,4.0,5.666666666666667,8.0,3.0,7.0,574.0,0.7839721254355401,0.2666666666666666,0.5333333333333333,Fashion,3.7714285714285714,7.0,18.0,7.666666666666667,2023-10-30,Central,Paid Ads,41,Fashion,611,8940.612274959083,1,0,0.4538367758617634,0,0,0.0,202.8789324548768,730.3641568375565,1420.1525271841376,email_nudge,20,202.8789324548768
101123,7.0,3951.25,564.4642857142857,2024-03-08,2024-12-09,1.0,10.0,4.0,2.0,205.0,276.0,0.7608695652173914,0.1428571428571428,0.5714285714285714,Books,4.18,5.0,8.0,4.333333333333333,2024-01-21,South,Email,26,Books,528,2731.451231060606,1,0,0.7766002047757066,1,0,0.0,106.06227926882613,381.824205367774,742.4359548817828,email_nudge,20,106.06227926882613
101124,9.0,10312.63,1145.847777777778,2023-11-27,2025-01-16,2.0,7.222222222222222,6.0,3.0,167.0,416.0,0.6490384615384616,0.2222222222222222,0.6666666666666666,Home & Kitchen,4.05,6.0,9.0,3.0,2023-10-20,East,Email,44,Home & Kitchen,621,6061.368679549115,0,1,0.8003862916290108,1,0,0.0,242.57181998102752,873.2585519316989,1698.0027398671923,email_nudge,20,242.57181998102752
101127,10.0,7387.98,738.798,2024-11-30,2025-05-23,0.0,5.5,4.0,3.0,40.0,174.0,1.7241379310344829,0.0,0.4,Books,3.357142857142857,7.0,9.0,6.0,2024-11-30,East,Direct,34,Books,214,12600.993925233644,0,1,0.6935677736221996,1,0,0.0,436.982165107558,1573.1357943872088,3058.875155752906,discount_offer,250,1573.1357943872088
101128,34.0,45931.64,1350.9305882352942,2023-01-11,2025-06-11,4.0,3.3823529411764706,8.0,6.0,21.0,882.0,1.1564625850340136,0.1176470588235294,0.2352941176470588,Fashion,3.8333333333333335,21.0,10.0,4.666666666666667,2023-01-01,North,Direct,40,Fashion,913,18362.594304490693,0,1,0.627997716688197,1,0,0.0,576.5833647845924,2075.7001132245323,4036.083553492146,discount_offer,250,2075.7001132245323
101129,23.0,23014.23,1000.618695652174,2023-04-12,2025-05-30,6.0,6.304347826086956,10.0,5.0,33.0,779.0,0.8857509627727856,0.2608695652173913,0.4347826086956521,Toys & Games,4.423076923076923,13.0,16.0,4.666666666666667,2023-02-23,Central,Social Media,23,Toys & Games,860,9767.66738372093,1,0,0.3841887459903413,0,1,0.0,187.6313941701251,675.4730190124503,1313.4197591908755,email_nudge,20,187.6313941701251
101131,14.0,40339.85,2881.417857142857,2023-09-26,2025-06-07,1.0,3.571428571428572,6.0,6.0,25.0,620.0,0.6774193548387096,0.0714285714285714,0.4285714285714285,Electronics,3.863636363636364,11.0,16.0,4.0,2023-09-19,North,Social Media,36,Electronics,652,22582.89148773006,0,1,0.5260786066711473,1,0,0.0,594.0188044235372,2138.4676959247336,4158.131630964759,discount_offer,250,2138.4676959247336
101132,15.0,8967.37,597.8246666666668,2023-06-01,2024-11-15,1.0,8.0,6.0,6.0,229.0,533.0,0.8442776735459663,0.0666666666666666,0.4,Books,4.07,10.0,4.0,2.6666666666666665,2023-05-07,North,Paid Ads,40,Books,787,4158.945425667091,1,0,0.7816178611290847,1,1,0.0,162.5353014081251,585.1270850692504,1137.7471098568758,email_nudge,20,162.5353014081251
101134,24.0,20237.01,843.2087499999999,2023-02-13,2025-05-06,2.0,6.875,11.0,5.0,57.0,813.0,0.8856088560885609,0.0833333333333333,0.4583333333333333,Beauty & Personal Care,3.6181818181818186,11.0,9.0,8.0,2023-01-01,West,Organic Search,31,Beauty & Personal Care,913,8090.370920043811,0,1,0.7517640272144966,1,0,0.0,304.1024912255594,1094.768968412014,2128.7174385789153,discount_offer,250,1094.768968412014
101136,7.0,14430.95,2061.5642857142857,2023-03-19,2025-06-23,2.0,5.714285714285714,3.0,3.0,9.0,827.0,0.2539298669891173,0.2857142857142857,0.4285714285714285,Beauty & Personal Care,2.7,3.0,8.0,5.666666666666667,2023-01-01,East,Referral,40,Beauty & Personal Care,913,5769.21878422782,0,1,0.823821014913282,1,0,0.0,237.64018370396667,855.50466133428,1663.4812859277665,email_nudge,20,237.64018370396667
101138,8.0,29418.55,3677.31875,2024-11-30,2025-06-01,0.0,10.0,5.0,3.0,31.0,183.0,1.3114754098360657,0.0,0.625,Electronics,3.4,3.0,17.0,5.0,2024-11-16,Central,Organic Search,34,Electronics,228,47095.48574561404,1,0,0.3634908952183964,0,0,0.0,855.9390137209238,3081.380449395325,5991.573096046465,personal_outreach,900,5991.573096046465
101139,10.0,13636.95,1363.6950000000002,2024-02-21,2025-03-08,2.0,6.5,5.0,5.0,116.0,381.0,0.7874015748031497,0.2,0.5,Home & Kitchen,3.442857142857143,7.0,5.0,5.0,2024-02-09,West,Referral,18,Home & Kitchen,509,9778.95235756385,0,1,0.8567209288402436,1,0,0.0,418.89165734282966,1508.0099664341865,2932.241601399807,discount_offer,250,1508.0099664341865
101141,21.0,75013.1,3572.052380952381,2023-02-07,2025-06-02,0.0,4.761904761904762,7.0,6.0,30.0,846.0,0.7446808510638298,0.0,0.3333333333333333,Electronics,4.107142857142857,14.0,15.0,4.666666666666667,2023-01-01,North,Direct,35,Electronics,913,29988.807776560792,0,1,0.514229856299818,1,0,0.0,771.0570156771861,2775.8052564378695,5397.399109740302,personal_outreach,900,5397.399109740302
101142,10.0,6108.33,610.833,2023-08-13,2025-04-04,0.0,1.5,2.0,3.0,89.0,600.0,0.5,0.0,0.2,Toys & Games,3.9500000000000006,6.0,13.0,4.666666666666667,2023-07-19,Central,Organic Search,40,Toys & Games,714,3122.605672268908,0,1,0.726556202299454,1,0,0.0,113.43742592612158,408.37473333403756,794.0619814828509,email_nudge,20,113.43742592612158
101146,13.0,32484.95,2498.842307692308,2023-05-18,2024-09-10,0.0,8.846153846153847,7.0,4.0,295.0,481.0,0.8108108108108107,0.0,0.5384615384615384,Electronics,3.642857142857143,7.0,4.0,3.333333333333333,2023-01-01,East,Referral,33,Electronics,913,12986.8639101862,0,1,0.7777637156826843,1,0,0.0,505.0355764925888,1818.1280753733192,3535.2490354481206,discount_offer,250,1818.1280753733192
101147,24.0,16829.15,701.2145833333334,2024-02-01,2025-05-18,0.0,1.6666666666666667,4.0,2.0,45.0,472.0,1.5254237288135597,0.0,0.1666666666666666,Grocery,4.0,17.0,20.0,3.333333333333333,2024-01-20,East,Paid Ads,31,Grocery,529,11611.79536862004,0,1,0.4335043388951055,0,0,0.0,251.6881837329439,906.0774614385981,1761.817286130607,discount_offer,250,906.0774614385981
101148,6.0,17057.67,2842.945,2023-02-08,2025-06-29,0.0,8.333333333333334,3.0,4.0,3.0,872.0,0.2064220183486238,0.0,0.5,Electronics,2.55,2.0,12.0,5.0,2023-02-04,South,Email,55,Electronics,879,7083.105290102389,0,1,0.732886448820286,1,0,0.0,259.5555941341661,934.4001388829977,1816.8891589391621,discount_offer,250,934.4001388829977
101151,3.0,3446.45,1148.8166666666666,2025-02-23,2025-06-06,0.0,5.0,3.0,2.0,26.0,103.0,0.8737864077669903,0.0,1.0,Sports & Outdoors,3.75,2.0,13.0,6.333333333333333,2024-04-26,East,Social Media,46,Sports & Outdoors,432,2911.931134259259,0,1,0.6252419938531929,1,0,0.0,91.03308141737244,327.71909310254074,637.231569921607,email_nudge,20,91.03308141737244
101152,5.0,6832.2,1366.44,2025-02-17,2025-05-25,0.0,1.0,1.0,3.0,38.0,97.0,1.5463917525773196,0.0,0.2,Home & Kitchen,4.3,3.0,20.0,3.6666666666666665,2025-02-17,West,Organic Search,32,Home & Kitchen,135,18472.244444444445,0,1,0.3814808582177501,0,0,0.0,352.3403831937366,1268.4253794974518,2466.3826823561562,discount_offer,250,1268.4253794974518
101159,14.0,7579.45,541.3892857142857,2023-09-26,2025-06-03,0.0,4.285714285714286,6.0,4.0,29.0,616.0,0.6818181818181818,0.0,0.4285714285714285,Beauty & Personal Care,3.5375,8.0,11.0,6.0,2023-07-27,South,Social Media,31,Beauty & Personal Care,706,3918.554178470255,1,0,0.6156926799857493,1,0,0.0,120.63125619058538,434.27252228610735,844.4187933340976,email_nudge,20,120.63125619058538
101160,4.0,5018.34,1254.585,2024-08-22,2025-06-29,0.0,5.0,1.0,3.0,3.0,311.0,0.3858520900321543,0.0,0.25,Books,4.0,3.0,17.0,4.333333333333333,2024-08-20,South,Social Media,31,Grocery,316,5796.5003164556965,1,0,0.381884253617063,0,0,0.0,110.67960984703767,398.4465954493356,774.7572689292637,email_nudge,20,110.67960984703767
101162,20.0,9323.93,466.1965,2023-10-25,2025-03-27,0.0,9.0,12.0,4.0,97.0,519.0,1.1560693641618496,0.0,0.6,Books,4.2,8.0,18.0,5.0,2023-10-11,East,Referral,36,Books,630,5401.959444444445,1,0,0.4810582465478684,0,1,0.0,129.93285691335709,467.7582848880855,909.5299983934997,email_nudge,20,129.93285691335709
101163,10.0,7456.97,745.697,2024-07-19,2025-06-30,1.0,2.0,2.0,3.0,2.0,346.0,0.8670520231213873,0.1,0.2,Beauty & Personal Care,4.62,5.0,14.0,8.0,2024-07-07,West,Direct,29,Beauty & Personal Care,360,7560.539027777778,1,0,0.4161514638572983,0,1,0.0,157.31646919799786,566.3392891127922,1101.215284385985,email_nudge,20,157.31646919799786
101166,22.0,10478.16,476.28,2023-01-02,2025-06-21,0.0,9.545454545454543,13.0,3.0,11.0,901.0,0.7325194228634849,0.0,0.5909090909090909,Books,4.009090909090909,11.0,15.0,2.6666666666666665,2023-01-01,South,Organic Search,30,Books,913,4188.968674698795,1,0,0.4616549623948413,0,1,0.0,96.69290879956202,348.0944716784233,676.8503615969341,email_nudge,20,96.69290879956202
101167,12.0,14746.93,1228.9108333333334,2023-01-07,2025-06-13,0.0,7.5,6.0,5.0,19.0,888.0,0.4054054054054054,0.0,0.5,Sports & Outdoors,4.375,8.0,12.0,4.0,2023-01-01,West,Social Media,49,Sports & Outdoors,913,5895.54156626506,1,0,0.4738478245811619,0,1,0.0,139.67947729512576,502.84611826245265,977.7563410658801,email_nudge,20,139.67947729512576
101168,5.0,13720.15,2744.03,2024-11-10,2025-02-26,0.0,3.0,2.0,4.0,126.0,108.0,1.3888888888888888,0.0,0.4,Electronics,3.866666666666666,3.0,5.0,6.333333333333333,2024-10-10,North,Social Media,29,Electronics,265,18897.56509433962,1,0,0.5564027992101245,1,0,0.0,525.7329058373052,1892.6384610142989,3680.130340861137,discount_offer,250,1892.6384610142989
101169,10.0,12653.51,1265.351,2023-02-23,2024-09-03,2.0,2.5,2.0,2.0,302.0,558.0,0.5376344086021505,0.2,0.2,Fashion,3.742857142857143,7.0,8.0,5.666666666666667,2023-01-01,East,Organic Search,42,Fashion,913,5058.632146768894,0,1,0.861959641820235,1,0,0.0,218.01683766646212,784.8606155992636,1526.1178636652348,email_nudge,20,218.01683766646212
101170,24.0,19876.39,828.1829166666666,2023-03-17,2025-05-30,0.0,6.875,11.0,6.0,33.0,805.0,0.8944099378881988,0.0,0.4583333333333333,Beauty & Personal Care,3.56,10.0,9.0,4.333333333333333,2023-02-15,South,Organic Search,50,Beauty & Personal Care,868,8358.159389400922,0,1,0.6637076923066622,1,0,0.0,277.36873401352733,998.5274424486983,1941.5811380946911,discount_offer,250,998.5274424486983
101172,2.0,2139.75,1069.875,2025-04-21,2025-06-05,0.0,5.0,1.0,2.0,27.0,45.0,1.3333333333333333,0.0,0.5,Sports & Outdoors,4.037037037037037,0.0,10.0,6.333333333333333,2025-03-26,North,Organic Search,34,Sports & Outdoors,98,7969.477040816326,1,0,0.3992198192464203,0,0,0.0,159.0786591861595,572.6831730701742,1113.5506143031164,email_nudge,20,159.0786591861595
101173,6.0,8263.44,1377.24,2024-08-29,2025-06-02,0.0,0.8333333333333334,1.0,3.0,30.0,277.0,0.6498194945848376,0.0,0.1666666666666666,Home & Kitchen,2.55,2.0,8.0,4.666666666666667,2024-08-01,Central,Social Media,54,Home & Kitchen,335,9003.449552238808,0,1,0.711002463535941,1,1,0.0,320.0737405981679,1152.265466153404,2240.516184187175,discount_offer,250,1152.265466153404
101174,2.0,2418.4700000000003,1209.235,2025-05-24,2025-07-02,0.0,10.0,1.0,1.0,0.0,39.0,1.5384615384615383,0.0,0.5,Grocery,4.0,1.0,13.0,4.666666666666667,2024-10-11,South,Organic Search,37,Grocery,264,3343.7179924242428,0,1,0.5911986416930018,1,0,0.0,98.84007676628318,355.8242763586194,691.8805373639822,email_nudge,20,98.84007676628318
101176,7.0,5751.02,821.5742857142858,2024-06-26,2025-06-28,1.0,5.0,2.0,4.0,4.0,367.0,0.5722070844686649,0.1428571428571428,0.2857142857142857,Beauty & Personal Care,2.5,3.0,16.0,4.0,2024-06-10,East,Direct,30,Beauty & Personal Care,387,5424.088630490956,0,1,0.6269118522045126,1,0,0.0,170.0212724931262,612.0765809752542,1190.1489074518831,email_nudge,20,170.0212724931262
101178,4.0,1838.5,459.625,2025-06-19,2025-07-02,0.0,1.25,1.0,1.0,0.0,13.0,9.23076923076923,0.0,0.25,Beauty & Personal Care,2.575,4.0,12.0,5.5,2025-05-28,East,Organic Search,34,Beauty & Personal Care,35,19172.92857142857,0,1,0.557398939809736,1,0,0.0,534.348502938104,1923.6546105771745,3740.439520566728,discount_offer,250,1923.6546105771745
101179,29.0,29991.91,1034.2037931034483,2023-11-10,2025-06-19,1.0,5.517241379310345,13.0,7.0,13.0,587.0,1.482112436115843,0.0344827586206896,0.4482758620689655,Fashion,4.352631578947369,19.0,9.0,3.6666666666666665,2023-09-26,South,Paid Ads,18,Fashion,645,16972.16612403101,1,0,0.3951147305961576,0,1,0.0,335.29764228648725,1207.071512231354,2347.083496005411,discount_offer,250,1207.071512231354
101180,1.0,517.72,517.72,2025-06-21,2025-06-21,0.0,20.0,1.0,1.0,11.0,1.0,30.0,0.0,1.0,Grocery,4.037037037037037,0.0,4.0,10.0,2025-06-06,West,Direct,31,Fashion,26,7267.992307692308,1,0,0.3969750950720761,0,0,0.0,144.2605968664636,519.3381487192689,1009.8241780652452,email_nudge,20,144.2605968664636
101183,1.0,452.21,452.21,2025-06-21,2025-06-21,0.0,0.0,0.0,1.0,11.0,1.0,30.0,0.0,0.0,Books,3.3,1.0,12.0,11.0,2025-06-12,South,Direct,24,Books,20,8252.832499999999,1,0,0.429402737145159,0,0,0.0,177.18944323502623,637.8819956460944,1240.3261026451835,email_nudge,20,177.18944323502623
101184,2.0,2278.53,1139.265,2025-06-19,2025-06-26,0.0,2.5,1.0,1.0,6.0,7.0,8.571428571428571,0.0,0.5,Fashion,1.25,2.0,12.0,4.666666666666667,2025-02-14,East,Social Media,40,Fashion,138,6026.546739130434,1,0,0.6200168658672308,1,1,0.0,186.82803105990158,672.5809118156457,1307.7962174193108,email_nudge,20,186.82803105990158
101185,8.0,6501.8,812.725,2025-01-01,2025-06-30,0.0,8.125,3.0,3.0,2.0,180.0,1.3333333333333333,0.0,0.375,Fashion,3.34,5.0,14.0,5.0,2024-11-03,Central,Paid Ads,35,Fashion,241,9847.1244813278,0,1,0.5380826941587955,1,1,0.0,264.92836353149477,953.7421087133811,1854.498544720463,discount_offer,250,953.7421087133811
101186,1.0,2593.73,2593.73,2025-03-25,2025-03-25,0.0,20.0,1.0,1.0,99.0,1.0,30.0,0.0,1.0,Electronics,4.037037037037037,0.0,13.0,5.0,2024-12-23,Central,Direct,21,Electronics,191,4956.604450261781,0,1,0.613420857503399,1,0,0.0,152.02422760923727,547.2872193932541,1064.1695932646608,email_nudge,20,152.02422760923727
101187,4.0,10431.38,2607.8450000000003,2025-02-15,2025-05-08,1.0,0.0,0.0,1.0,55.0,82.0,1.4634146341463414,0.25,0.0,Electronics,3.95,2.0,13.0,3.0,2024-11-04,South,Direct,29,Electronics,240,15864.390416666669,1,0,0.4523480599800911,0,0,0.0,358.8113113872958,1291.7207209942649,2511.679179711071,discount_offer,250,1291.7207209942649
101189,2.0,842.9,421.45,2025-05-02,2025-05-31,0.0,0.0,0.0,1.0,32.0,29.0,2.0689655172413794,0.0,0.0,Books,5.0,1.0,11.0,7.666666666666667,2025-02-10,North,Paid Ads,47,Books,142,2166.609154929577,0,1,0.6167648436141332,1,1,0.0,66.81441783065449,240.53190419035616,467.70092481458147,email_nudge,20,66.81441783065449
101194,10.0,9529.77,952.977,2023-03-27,2025-01-16,0.0,5.0,4.0,4.0,167.0,661.0,0.453857791225416,0.0,0.4,Beauty & Personal Care,3.1,4.0,10.0,4.666666666666667,2023-02-21,South,Social Media,36,Beauty & Personal Care,862,4035.227436194896,0,1,0.8586694999039807,1,0,0.0,173.24633623181467,623.6868104345327,1212.7243536227027,email_nudge,20,173.24633623181467
101198,14.0,32439.05,2317.075,2023-01-04,2025-06-07,1.0,11.071428571428571,10.0,5.0,25.0,885.0,0.4745762711864407,0.0714285714285714,0.7142857142857143,Electronics,4.083333333333333,6.0,9.0,6.666666666666667,2023-01-01,North,Organic Search,37,Electronics,913,12968.513964950713,0,1,0.6528201772603944,1,0,0.0,423.30537927015126,1523.8993653725445,2963.1376548910584,discount_offer,250,1523.8993653725445
101199,8.0,8394.3,1049.2875,2024-05-21,2025-04-04,0.0,3.125,2.0,2.0,89.0,318.0,0.7547169811320755,0.0,0.25,Beauty & Personal Care,5.0,1.0,5.0,8.666666666666666,2024-05-20,South,Organic Search,46,Beauty & Personal Care,408,7509.606617647059,0,1,0.638790729901659,1,0,0.0,239.85335462805466,863.4720766609968,1678.9734823963825,email_nudge,20,239.85335462805466
