order_id,customer_id,review_date,rating
ORD1011290009,101129,2023-11-15,4.7
ORD1011290010,101129,2023-12-29,3.9
ORD1011290011,101129,2024-01-01,4.9
ORD1011290014,101129,2024-06-09,3.9
ORD1011290015,101129,2024-06-21,4.6
ORD1011290016,101129,2024-07-04,5.0
ORD1011290018,101129,2024-11-19,5.0
ORD1011290019,101129,2024-11-26,3.5
ORD1011290021,101129,2025-04-29,4.5
ORD1011290022,101129,2025-04-30,4.2
ORD1011300001,101130,2024-01-13,3.0
ORD1011300003,101130,2024-03-21,5.0
ORD1011300006,101130,2024-05-08,3.7
ORD1011300007,101130,2024-06-01,3.5
ORD1011300008,101130,2024-06-10,4.4
ORD1011300010,101130,2024-09-05,4.2
ORD1011300011,101130,2024-09-29,4.2
ORD1011300012,101130,2024-10-09,4.3
ORD1011300013,101130,2024-10-20,5.0
ORD1011300015,101130,2024-11-04,3.7
ORD1011300016,101130,2024-11-11,4.6
ORD1011300017,101130,2024-11-22,3.8
ORD1011300020,101130,2025-04-14,4.4
ORD1011300023,101130,2025-06-05,5.0
ORD1011300024,101130,2025-06-08,4.0
ORD1011310001,101131,2023-09-26,4.1
ORD1011310002,101131,2023-10-12,4.6
ORD1011310003,101131,2023-10-19,4.9
ORD1011310006,101131,2024-02-06,4.6
ORD1011310007,101131,2024-02-07,3.0
ORD1011310008,101131,2024-03-12,3.7
ORD1011310010,101131,2024-11-28,1.3
ORD1011310011,101131,2025-01-02,3.9
ORD1011310012,101131,2025-02-04,3.6
ORD1011310013,101131,2025-06-03,3.8
ORD1011310014,101131,2025-06-07,5.0
ORD1011320001,101132,2023-06-01,4.3
ORD1011320002,101132,2023-06-03,5.0
ORD1011320003,101132,2023-07-12,2.8
ORD1011320004,101132,2023-08-30,3.6
ORD1011320006,101132,2023-11-07,5.0
ORD1011320009,101132,2024-02-25,4.5
ORD1011320012,101132,2024-05-02,4.4
ORD1011320013,101132,2024-05-07,4.7
ORD1011320014,101132,2024-05-15,3.0
ORD1011320015,101132,2024-11-15,3.4
ORD1011320016,101132,2025-07-20,1.5
ORD1011330001,101133,2024-01-12,2.9
ORD1011330002,101133,2024-01-16,4.5
ORD1011330003,101133,2024-01-20,5.0
ORD1011330004,101133,2024-03-21,3.8
ORD1011330006,101133,2024-06-19,1.9
ORD1011330007,101133,2024-08-16,4.8
ORD1011330009,101133,2024-09-22,4.0
ORD1011330011,101133,2024-11-12,5.0
ORD1011330012,101133,2024-11-15,4.5
ORD1011330014,101133,2025-01-18,3.6
ORD1011330017,101133,2025-02-23,5.0
ORD1011330018,101133,2025-03-16,3.9
ORD1011330019,101133,2025-05-14,3.4
ORD1011330020,101133,2025-05-21,4.2
ORD1011330022,101133,2025-06-23,4.6
ORD1011330024,101133,2025-06-26,4.7
ORD1011340001,101134,2023-02-13,3.9
ORD1011340003,101134,2023-02-21,4.9
ORD1011340004,101134,2023-04-07,4.0
ORD1011340006,101134,2023-07-03,2.6
ORD1011340007,101134,2023-07-11,3.2
ORD1011340012,101134,2023-09-27,5.0
ORD1011340013,101134,2023-10-06,4.7
ORD1011340017,101134,2023-12-27,3.3
ORD1011340020,101134,2024-05-15,3.4
ORD1011340021,101134,2024-06-23,2.1
ORD1011340022,101134,2024-08-02,2.7
ORD1011350001,101135,2023-02-27,4.4
ORD1011350002,101135,2023-03-29,3.6
ORD1011350003,101135,2023-04-02,4.2
ORD1011350004,101135,2023-04-05,2.4
ORD1011350005,101135,2023-07-03,4.7
ORD1011350006,101135,2023-08-01,3.0
ORD1011350009,101135,2023-11-10,3.3
ORD1011350010,101135,2023-12-02,4.1
ORD1011350012,101135,2023-12-23,4.2
ORD1011350014,101135,2024-01-06,4.5
ORD1011350015,101135,2024-01-13,3.7
ORD1011350017,101135,2024-04-26,3.8
ORD1011350019,101135,2024-05-18,5.0
ORD1011350020,101135,2024-05-26,5.0
ORD1011350021,101135,2024-08-03,4.0
ORD1011350022,101135,2024-08-11,4.6
ORD1011350026,101135,2024-11-20,5.0
ORD1011350028,101135,2024-12-02,3.5
ORD1011350029,101135,2024-12-11,3.9
ORD1011350031,101135,2025-02-24,4.2
ORD1011350032,101135,2025-03-08,3.9
ORD1011350034,101135,2025-05-28,3.7
ORD1011350036,101135,2025-06-24,4.4
ORD1011360004,101136,2023-07-15,2.3
ORD1011360005,101136,2023-10-07,4.4
ORD1011360006,101136,2024-12-02,1.4
ORD1011370001,101137,2024-12-22,3.3
ORD1011370002,101137,2024-12-27,3.3
ORD1011370003,101137,2025-01-01,2.1
ORD1011370004,101137,2025-01-01,3.5
ORD1011370005,101137,2025-01-18,5.0
ORD1011370007,101137,2025-05-09,5.0
ORD1011370008,101137,2025-05-16,2.7
ORD1011370009,101137,2025-05-17,3.9
ORD1011370010,101137,2025-05-25,4.1
ORD1011370011,101137,2025-06-02,3.9
ORD1011370012,101137,2025-08-24,4.6
ORD1011380003,101138,2025-02-14,4.0
ORD1011380004,101138,2025-02-25,3.0
ORD1011380006,101138,2025-04-23,3.2
ORD1011380009,101138,2025-07-28,1.0
ORD1011380011,101138,2025-08-08,2.8
ORD1011390001,101139,2024-02-21,3.8
ORD1011390002,101139,2024-03-14,3.5
ORD1011390003,101139,2024-04-04,3.4
ORD1011390004,101139,2024-06-07,2.7
ORD1011390005,101139,2024-07-03,5.0
ORD1011390006,101139,2024-07-31,2.6
ORD1011390010,101139,2025-03-08,3.1
ORD1011400001,101140,2023-02-15,5.0
ORD1011400002,101140,2023-03-11,2.9
ORD1011400005,101140,2023-04-22,3.1
ORD1011400006,101140,2023-05-06,4.7
ORD1011400010,101140,2023-07-14,3.8
ORD1011400013,101140,2023-11-21,5.0
ORD1011400014,101140,2024-01-29,3.3
ORD1011400015,101140,2024-02-28,4.4
ORD1011400018,101140,2024-04-07,4.5
ORD1011400019,101140,2024-05-02,4.2
ORD1011400020,101140,2024-05-12,4.7
ORD1011400023,101140,2024-09-12,4.6
ORD1011400024,101140,2024-10-17,5.0
ORD1011400025,101140,2024-12-20,5.0
ORD1011400026,101140,2024-12-26,4.1
ORD1011400029,101140,2025-01-24,4.1
ORD1011400030,101140,2025-02-21,4.0
ORD1011400031,101140,2025-03-20,3.7
ORD1011410002,101141,2023-02-19,3.9
ORD1011410003,101141,2023-04-20,5.0
ORD1011410004,101141,2023-05-15,4.8
ORD1011410005,101141,2023-05-22,4.1
ORD1011410006,101141,2023-06-11,3.4
ORD1011410010,101141,2023-11-17,3.9
ORD1011410012,101141,2024-01-09,4.2
ORD1011410013,101141,2024-01-24,5.0
ORD1011410014,101141,2024-06-04,4.3
ORD1011410015,101141,2024-06-18,5.0
ORD1011410016,101141,2024-07-25,2.2
ORD1011410018,101141,2024-10-16,5.0
ORD1011410020,101141,2025-04-18,4.4
ORD1011410021,101141,2025-06-02,2.3
ORD1011420001,101142,2023-08-13,5.0
ORD1011420003,101142,2023-10-01,4.2
ORD1011420005,101142,2024-07-29,2.7
ORD1011420006,101142,2024-10-31,4.7
ORD1011420007,101142,2024-11-28,2.6
ORD1011420008,101142,2024-12-08,4.5
ORD1011430001,101143,2023-01-05,4.1
ORD1011430002,101143,2023-03-14,5.0
ORD1011430004,101143,2023-05-22,3.0
ORD1011430005,101143,2023-06-06,4.3
ORD1011430008,101143,2023-11-09,5.0
ORD1011430010,101143,2024-02-11,5.0
ORD1011430012,101143,2024-03-26,4.1
ORD1011430014,101143,2024-06-03,5.0
ORD1011430015,101143,2024-07-08,4.9
ORD1011430019,101143,2024-09-14,2.7
ORD1011430020,101143,2024-10-09,3.3
ORD1011430022,101143,2024-10-31,4.4
ORD1011430023,101143,2024-12-04,4.3
ORD1011430024,101143,2024-12-08,5.0
ORD1011430027,101143,2025-01-02,4.5
ORD1011430028,101143,2025-03-24,3.8
ORD1011430029,101143,2025-03-26,4.6
ORD1011430031,101143,2025-03-29,5.0
ORD1011440003,101144,2024-04-16,3.9
ORD1011440004,101144,2024-04-23,4.5
ORD1011440006,101144,2024-05-02,3.2
ORD1011440007,101144,2024-07-01,4.3
ORD1011440008,101144,2024-07-23,5.0
ORD1011440010,101144,2024-09-06,3.3
ORD1011440011,101144,2024-09-06,5.0
ORD1011440014,101144,2025-01-02,4.6
ORD1011440019,101144,2025-04-30,5.0
ORD1011440022,101144,2025-05-23,3.9
ORD1011440023,101144,2025-07-13,3.2
ORD1011440024,101144,2025-07-21,5.0
ORD1011450001,101145,2024-09-22,4.1
ORD1011450002,101145,2024-12-31,5.0
ORD1011450003,101145,2025-02-23,3.8
ORD1011450004,101145,2025-04-02,4.0
ORD1011450005,101145,2025-04-20,5.0
ORD1011450006,101145,2025-04-30,5.0
ORD1011450009,101145,2025-07-22,3.7
ORD1011460002,101146,2023-05-19,2.6
ORD1011460003,101146,2023-06-23,4.9
ORD1011460004,101146,2023-07-05,4.4
ORD1011460007,101146,2023-09-27,4.9
ORD1011460009,101146,2024-03-25,3.1
ORD1011460011,101146,2024-07-22,2.9
ORD1011460013,101146,2024-09-10,2.7
ORD1011470002,101147,2024-02-03,3.8
ORD1011470003,101147,2024-02-04,4.2
ORD1011470004,101147,2024-02-25,4.8
ORD1011470005,101147,2024-04-06,3.7
ORD1011470006,101147,2024-04-08,4.8
ORD1011470007,101147,2024-05-21,4.7
ORD1011470008,101147,2024-05-26,3.1
ORD1011470010,101147,2024-06-03,3.3
ORD1011470011,101147,2024-06-28,3.2
ORD1011470012,101147,2024-07-16,4.3
ORD1011470015,101147,2024-10-12,5.0
ORD1011470016,101147,2024-10-25,4.3
ORD1011470017,101147,2024-11-01,5.0
ORD1011470019,101147,2024-11-07,3.5
ORD1011470020,101147,2024-12-03,2.0
ORD1011470023,101147,2025-05-06,4.3
ORD1011470024,101147,2025-05-18,4.0
ORD1011480001,101148,2023-02-08,2.6
ORD1011480005,101148,2024-02-17,2.5
ORD1011510001,101151,2025-02-23,3.7
ORD1011510003,101151,2025-06-06,3.8
ORD1011520003,101152,2025-03-10,3.8
ORD1011520004,101152,2025-05-18,5.0
ORD1011520005,101152,2025-05-25,4.1
ORD1011530002,101153,2024-04-30,3.8
ORD1011530005,101153,2024-06-19,1.3
ORD1011530007,101153,2024-07-13,3.6
ORD1011530008,101153,2024-07-19,3.5
ORD1011530010,101153,2024-09-03,4.0
ORD1011530016,101153,2024-12-06,2.6
ORD1011530018,101153,2025-01-05,4.7
ORD1011530021,101153,2025-03-08,5.0
ORD1011530023,101153,2025-03-28,4.4
ORD1011530025,101153,2025-06-03,4.3
ORD1011530029,101153,2025-07-26,4.1
ORD1011530032,101153,2025-08-19,2.4
ORD1011530033,101153,2025-08-24,4.8
ORD1011540001,101154,2024-12-26,2.1
ORD1011540002,101154,2025-01-10,5.0
ORD1011540004,101154,2025-03-18,3.7
ORD1011540006,101154,2025-05-06,4.8
ORD1011540007,101154,2025-06-29,5.0
ORD1011540008,101154,2025-07-26,4.9
ORD1011550001,101155,2023-03-24,3.2
ORD1011550002,101155,2023-03-27,1.8
ORD1011550005,101155,2023-07-12,2.6
ORD1011550008,101155,2023-07-31,4.1
ORD1011550010,101155,2023-09-04,4.7
ORD1011550011,101155,2023-09-07,4.9
ORD1011550018,101155,2024-04-04,2.5
ORD1011550019,101155,2024-05-01,3.7
ORD1011550022,101155,2024-06-10,5.0
ORD1011550026,101155,2024-08-12,3.7
ORD1011550027,101155,2024-08-16,4.5
ORD1011550029,101155,2024-10-06,4.0
ORD1011550031,101155,2024-11-05,3.2
ORD1011550032,101155,2025-01-13,3.6
ORD1011550035,101155,2025-02-21,5.0
ORD1011550036,101155,2025-05-07,5.0
ORD1011550039,101155,2025-06-28,4.3
ORD1011560001,101156,2023-04-20,5.0
ORD1011560002,101156,2023-05-22,5.0
ORD1011560003,101156,2023-06-18,5.0
ORD1011560004,101156,2023-06-30,4.5
ORD1011560005,101156,2023-09-02,5.0
ORD1011560013,101156,2023-12-31,4.4
ORD1011560014,101156,2024-02-04,3.7
ORD1011560017,101156,2024-03-13,3.7
ORD1011560019,101156,2024-05-02,4.1
ORD1011560022,101156,2024-07-03,3.7
ORD1011560025,101156,2024-07-31,4.4
ORD1011560027,101156,2024-11-07,4.8
ORD1011560029,101156,2025-01-04,3.7
ORD1011560031,101156,2025-02-11,4.5
ORD1011560032,101156,2025-02-23,2.8
ORD1011560033,101156,2025-03-03,3.4
ORD1011560034,101156,2025-03-08,5.0
ORD1011560038,101156,2025-05-06,3.7
ORD1011560039,101156,2025-07-25,4.5
ORD1011560040,101156,2025-08-15,2.1
ORD1011570002,101157,2023-01-24,2.1
ORD1011570004,101157,2023-02-04,4.2
ORD1011570005,101157,2023-02-20,5.0
ORD1011570006,101157,2023-02-22,3.4
ORD1011570007,101157,2023-03-06,4.1
ORD1011570010,101157,2023-07-04,3.2
ORD1011570012,101157,2023-07-12,3.8
ORD1011570013,101157,2023-07-23,3.1
ORD1011570014,101157,2023-07-25,3.2
ORD1011570017,101157,2023-10-14,3.7
ORD1011570018,101157,2023-12-21,3.9
ORD1011570019,101157,2024-01-13,4.4
ORD1011570023,101157,2024-03-18,3.2
ORD1011570027,101157,2025-03-04,3.1
ORD1011570030,101157,2025-06-30,4.9
ORD1011570031,101157,2025-07-28,5.0
ORD1011580001,101158,2025-07-28,3.9
ORD1011580003,101158,2025-08-16,5.0
ORD1011590003,101159,2023-11-13,2.9
ORD1011590004,101159,2023-12-22,3.4
ORD1011590005,101159,2023-12-31,3.4
ORD1011590006,101159,2024-04-05,5.0
ORD1011590008,101159,2024-08-14,4.7
ORD1011590009,101159,2024-10-06,4.5
ORD1011590010,101159,2024-10-08,1.8
ORD1011590012,101159,2025-04-04,2.6
ORD1011600001,101160,2024-08-22,4.6
ORD1011600003,101160,2025-04-10,3.5
ORD1011600004,101160,2025-06-29,3.9
ORD1011610003,101161,2023-04-21,4.1
ORD1011610004,101161,2023-05-18,4.7
ORD1011610005,101161,2023-08-01,3.5
ORD1011610006,101161,2023-08-24,4.8
ORD1011610007,101161,2023-09-26,3.9
ORD1011610008,101161,2023-12-22,4.4
ORD1011610009,101161,2024-01-18,2.9
ORD1011610012,101161,2024-05-16,4.1
ORD1011610013,101161,2024-11-28,4.8
ORD1011610014,101161,2024-12-13,4.0
ORD1011610015,101161,2024-12-28,4.6
ORD1011610016,101161,2024-12-29,4.1
ORD1011610017,101161,2025-01-22,3.9
ORD1011610019,101161,2025-06-11,3.6
ORD1011610023,101161,2025-08-05,2.2
ORD1011610024,101161,2025-08-25,3.8
ORD1011620002,101162,2023-11-15,3.6
ORD1011620004,101162,2024-03-16,4.7
ORD1011620005,101162,2024-03-26,3.9
ORD1011620006,101162,2024-04-30,4.7
ORD1011620007,101162,2024-05-19,4.1
ORD1011620009,101162,2024-08-05,4.5
ORD1011620012,101162,2024-09-17,3.2
ORD1011620016,101162,2024-11-27,4.9
ORD1011620021,101162,2025-08-12,3.8
ORD1011630001,101163,2024-07-19,4.1
ORD1011630003,101163,2024-09-21,5.0
ORD1011630004,101163,2024-12-24,5.0
ORD1011630005,101163,2024-12-25,4.0
ORD1011630006,101163,2025-01-23,5.0
ORD1011640003,101164,2025-06-20,3.9
ORD1011640004,101164,2025-08-10,3.5
ORD1011650004,101165,2024-07-20,4.8
ORD1011650005,101165,2024-09-03,3.7
ORD1011650007,101165,2024-09-18,4.2
ORD1011650008,101165,2024-10-12,4.5
ORD1011650009,101165,2024-12-09,4.1
ORD1011650010,101165,2025-04-01,4.1
ORD1011650011,101165,2025-04-30,2.8
ORD1011650012,101165,2025-05-21,3.2
ORD1011650013,101165,2025-06-18,2.4
ORD1011650014,101165,2025-07-31,4.4
ORD1011660002,101166,2023-01-14,4.0
ORD1011660003,101166,2023-01-30,3.4
ORD1011660005,101166,2023-08-05,4.9
ORD1011660006,101166,2023-08-22,4.0
ORD1011660007,101166,2023-08-27,5.0
ORD1011660010,101166,2024-06-01,4.4
ORD1011660011,101166,2024-06-02,3.2
ORD1011660013,101166,2024-08-15,4.4
ORD1011660015,101166,2024-09-11,3.7
ORD1011660019,101166,2025-03-18,3.6
ORD1011660020,101166,2025-04-18,3.5
ORD1011660023,101166,2025-08-09,4.1
ORD1011670002,101167,2023-02-28,4.6
ORD1011670003,101167,2023-09-19,4.9
ORD1011670004,101167,2023-10-31,3.9
ORD1011670006,101167,2024-05-04,3.7
ORD1011670007,101167,2024-11-26,5.0
ORD1011670008,101167,2025-04-02,4.2
ORD1011670009,101167,2025-04-03,3.7
ORD1011670011,101167,2025-05-21,5.0
ORD1011680001,101168,2024-11-10,3.3
ORD1011680002,101168,2024-11-20,3.8
ORD1011680003,101168,2024-11-25,4.5
ORD1011690001,101169,2023-02-23,4.8
ORD1011690002,101169,2023-04-05,3.5
ORD1011690003,101169,2023-08-16,5.0
ORD1011690004,101169,2024-01-13,4.2
ORD1011690007,101169,2024-07-24,4.2
ORD1011690009,101169,2024-09-02,2.0
ORD1011690010,101169,2024-09-03,2.5
ORD1011700004,101170,2023-07-09,4.1
ORD1011700007,101170,2023-11-04,5.0
ORD1011700008,101170,2023-11-29,3.3
ORD1011700010,101170,2024-01-15,4.6
ORD1011700015,101170,2024-04-11,3.0
ORD1011700019,101170,2024-12-06,3.7
ORD1011700020,101170,2025-02-22,3.3
ORD1011700022,101170,2025-03-24,2.8
ORD1011700023,101170,2025-04-27,2.9
ORD1011700024,101170,2025-05-30,2.9
ORD1011710002,101171,2025-02-19,5.0
ORD1011710003,101171,2025-03-14,3.8
ORD1011710006,101171,2025-07-10,3.7
ORD1011710007,101171,2025-08-01,4.9
ORD1011720003,101172,2025-08-17,1.9
ORD1011720004,101172,2025-08-30,1.5
ORD1011730002,101173,2025-02-14,3.7
ORD1011730005,101173,2025-05-05,1.4
ORD1011740002,101174,2025-07-02,4.0
ORD1011750002,101175,2024-01-10,3.9
ORD1011750003,101175,2024-01-14,4.3
ORD1011750007,101175,2024-03-10,5.0
ORD1011750009,101175,2024-06-03,3.8
ORD1011750012,101175,2024-12-12,3.4
ORD1011750013,101175,2025-02-17,4.3
ORD1011750014,101175,2025-03-05,4.9
ORD1011750015,101175,2025-03-12,4.4
ORD1011750016,101175,2025-03-31,4.7
ORD1011750017,101175,2025-04-08,4.2
ORD1011750018,101175,2025-05-03,5.0
ORD1011760004,101176,2024-12-03,2.5
ORD1011760005,101176,2025-01-23,3.8
ORD1011760007,101176,2025-06-28,1.2
ORD1011770002,101177,2024-10-26,3.4
ORD1011770003,101177,2024-11-14,2.9
ORD1011770007,101177,2025-02-25,4.3
ORD1011770008,101177,2025-02-27,3.9
ORD1011770010,101177,2025-03-31,4.1
ORD1011780001,101178,2025-06-19,3.2
ORD1011780002,101178,2025-06-27,1.0
ORD1011780003,101178,2025-06-29,3.0
ORD1011780004,101178,2025-07-02,3.1
ORD1011790005,101179,2024-01-15,4.7
ORD1011790006,101179,2024-01-18,4.6
ORD1011790007,101179,2024-02-22,5.0
ORD1011790009,101179,2024-03-14,5.0
ORD1011790010,101179,2024-03-19,4.6
ORD1011790011,101179,2024-04-07,4.8
ORD1011790012,101179,2024-04-30,5.0
ORD1011790013,101179,2024-05-22,3.1
ORD1011790015,101179,2024-08-25,2.5
ORD1011790016,101179,2024-09-11,3.8
ORD1011790018,101179,2024-11-25,3.9
ORD1011790020,101179,2025-01-22,4.7
ORD1011790021,101179,2025-02-11,4.2
ORD1011790022,101179,2025-02-17,4.8
ORD1011790023,101179,2025-03-26,4.5
ORD1011790024,101179,2025-04-07,3.5
ORD1011790026,101179,2025-05-08,5.0
ORD1011790027,101179,2025-05-29,5.0
ORD1011790029,101179,2025-06-19,4.0
ORD1011790030,101179,2025-08-18,5.0
ORD1011810001,101181,2023-02-22,4.9
ORD1011810002,101181,2023-03-10,3.3
ORD1011810003,101181,2023-03-19,3.0
ORD1011810007,101181,2023-05-06,4.0
ORD1011810008,101181,2023-05-22,5.0
ORD1011810009,101181,2023-05-29,4.6
ORD1011810011,101181,2023-06-19,4.9
ORD1011810013,101181,2023-07-10,4.6
ORD1011810016,101181,2023-08-10,5.0
ORD1011810018,101181,2023-09-21,5.0
ORD1011810021,101181,2023-11-19,3.8
ORD1011810022,101181,2023-11-20,4.3
ORD1011810024,101181,2023-12-17,4.2
ORD1011810025,101181,2024-01-15,4.4
ORD1011810026,101181,2024-02-08,4.6
ORD1011810027,101181,2024-06-25,3.4
ORD1011810029,101181,2024-08-06,2.5
ORD1011810036,101181,2025-02-16,3.5
ORD1011810037,101181,2025-03-25,2.4
ORD1011810038,101181,2025-04-17,3.9
ORD1011810039,101181,2025-04-24,5.0
ORD1011810040,101181,2025-06-19,4.7
ORD1011830001,101183,2025-06-21,3.3
ORD1011830003,101183,2025-08-21,3.8
ORD1011830004,101183,2025-08-30,1.0
ORD1011840001,101184,2025-06-19,1.1
ORD1011840002,101184,2025-06-26,1.4
ORD1011840004,101184,2025-08-02,2.5
ORD1011850001,101185,2025-01-01,3.6
ORD1011850002,101185,2025-01-11,3.5
ORD1011850003,101185,2025-01-14,4.5
ORD1011850006,101185,2025-04-19,3.2
ORD1011850008,101185,2025-06-30,1.9
ORD1011870001,101187,2025-02-15,5.0
ORD1011870002,101187,2025-03-09,2.9
ORD1011880002,101188,2024-05-17,4.8
ORD1011880003,101188,2024-05-27,4.7
ORD1011880004,101188,2024-07-11,2.9
ORD1011880006,101188,2024-08-11,4.1
ORD1011880009,101188,2024-12-11,5.0
ORD1011880010,101188,2025-01-02,3.3
ORD1011880012,101188,2025-04-13,4.6
ORD1011880013,101188,2025-05-07,5.0
ORD1011880015,101188,2025-06-02,4.1
ORD1011880016,101188,2025-06-29,3.4
ORD1011890002,101189,2025-05-31,5.0
ORD1011900002,101190,2024-07-07,4.5
ORD1011900003,101190,2024-07-13,4.5
ORD1011900004,101190,2024-08-17,4.3
ORD1011900005,101190,2024-08-23,5.0
ORD1011900006,101190,2024-08-30,4.9
ORD1011900009,101190,2025-01-14,3.9
ORD1011900010,101190,2025-02-21,5.0
ORD1011900012,101190,2025-03-18,4.8
ORD1011900013,101190,2025-04-06,5.0
ORD1011900014,101190,2025-04-07,3.9
ORD1011900016,101190,2025-06-01,3.3
ORD1011900017,101190,2025-06-30,4.3
ORD1011920001,101192,2025-04-06,3.8
ORD1011920002,101192,2025-05-04,4.0
ORD1011920003,101192,2025-06-03,4.5
ORD1011920004,101192,2025-06-04,4.6
ORD1011920006,101192,2025-07-24,4.1
ORD1011920007,101192,2025-08-05,2.1
ORD1011930006,101193,2025-08-12,4.9
ORD1011930008,101193,2025-08-20,4.0
ORD1011930009,101193,2025-08-29,3.8
ORD1011940005,101194,2023-09-12,5.0
ORD1011940006,101194,2023-11-12,3.1
ORD1011940007,101194,2023-12-27,2.4
ORD1011940010,101194,2025-01-16,1.9
ORD1011950002,101195,2025-02-04,3.1
ORD1011950003,101195,2025-02-19,4.5
ORD1011950005,101195,2025-04-20,4.1
ORD1011950010,101195,2025-08-16,4.4
ORD1011960002,101196,2023-11-20,5.0
ORD1011960004,101196,2023-12-22,3.8
ORD1011960005,101196,2024-02-05,5.0
ORD1011960007,101196,2024-03-19,1.9
ORD1011960009,101196,2024-06-03,4.0
ORD1011960011,101196,2024-07-10,5.0
ORD1011960013,101196,2024-09-19,3.7
ORD1011960014,101196,2024-09-26,4.4
ORD1011960017,101196,2024-12-03,3.7
ORD1011960018,101196,2024-12-24,3.7
ORD1011960021,101196,2025-03-25,4.8
ORD1011960023,101196,2025-04-21,4.2
ORD1011960027,101196,2025-08-18,4.7
ORD1011960028,101196,2025-08-28,4.8
ORD1011960029,101196,2025-08-29,3.8
ORD1011970001,101197,2025-07-06,4.2
ORD1011980002,101198,2023-03-27,4.6
ORD1011980003,101198,2023-04-02,5.0
ORD1011980005,101198,2023-06-08,4.1
ORD1011980010,101198,2023-09-06,4.4
ORD1011980011,101198,2023-11-26,3.1
ORD1011980012,101198,2024-09-19,3.3
ORD1011990001,101199,2024-05-21,5.0
ORD1012000001,101200,2025-02-21,5.0
ORD1012000002,101200,2025-04-19,4.2
ORD1012000004,101200,2025-06-13,4.5
ORD1012000005,101200,2025-08-28,3.8
ORD1012010002,101201,2025-06-30,4.7
ORD1012020003,101202,2025-05-13,5.0
ORD1012020004,101202,2025-05-19,4.9
ORD1012030002,101203,2024-09-29,3.6
ORD1012030003,101203,2024-10-10,2.3
ORD1012030004,101203,2024-11-16,4.6
ORD1012030006,101203,2025-03-11,3.9
ORD1012030007,101203,2025-03-22,3.4
ORD1012030008,101203,2025-05-05,4.4
ORD1012030009,101203,2025-05-09,3.7
ORD1012030010,101203,2025-05-14,4.0
ORD1012040001,101204,2025-03-25,5.0
ORD1012040004,101204,2025-05-19,2.7
ORD1012040006,101204,2025-06-23,4.4
ORD1012040007,101204,2025-06-30,3.1
ORD1012050001,101205,2023-04-30,4.2
ORD1012050002,101205,2023-05-21,5.0
ORD1012050005,101205,2023-08-26,3.9
ORD1012050009,101205,2024-01-04,4.6
ORD1012050011,101205,2024-02-22,5.0
ORD1012050012,101205,2024-03-29,3.6
ORD1012050014,101205,2024-05-27,4.2
ORD1012050016,101205,2024-06-09,3.3
ORD1012050022,101205,2024-12-02,2.9
ORD1012050025,101205,2025-01-06,4.7
ORD1012050028,101205,2025-05-05,5.0
ORD1012050029,101205,2025-05-27,4.6
ORD1012050030,101205,2025-07-20,4.7
ORD1012060003,101206,2024-07-05,4.5
ORD1012060005,101206,2024-07-12,4.1
ORD1012060006,101206,2024-07-12,4.5
ORD1012060008,101206,2024-08-24,5.0
ORD1012060011,101206,2024-10-16,2.2
ORD1012060012,101206,2024-12-16,2.7
ORD1012060014,101206,2025-01-30,3.0
ORD1012060015,101206,2025-02-22,3.2
ORD1012070002,101207,2025-04-14,3.7
ORD1012070003,101207,2025-04-25,4.2
ORD1012070004,101207,2025-05-14,5.0
ORD1012070005,101207,2025-07-04,3.9
ORD1012080003,101208,2024-03-28,3.4
ORD1012090001,101209,2024-11-11,3.8
ORD1012090002,101209,2024-11-15,4.3
ORD1012090004,101209,2024-12-18,4.5
ORD1012090005,101209,2024-12-27,4.4
ORD1012090006,101209,2025-01-04,5.0
ORD1012090008,101209,2025-02-01,1.8
ORD1012090010,101209,2025-03-25,3.4
ORD1012100001,101210,2023-08-22,4.6
ORD1012100006,101210,2024-01-28,4.1
ORD1012100007,101210,2024-07-09,4.3
ORD1012100008,101210,2024-07-22,5.0
ORD1012100009,101210,2024-09-19,4.0
ORD1012100010,101210,2025-02-25,4.9
ORD1012100011,101210,2025-03-20,4.3
ORD1012100013,101210,2025-03-30,4.1
ORD1012100014,101210,2025-04-12,5.0
ORD1012100015,101210,2025-04-17,3.7
ORD1012100016,101210,2025-05-16,5.0
ORD1012100017,101210,2025-06-25,4.9
ORD1012120001,101212,2024-02-20,2.1
ORD1012120002,101212,2024-03-25,4.1
ORD1012120003,101212,2024-04-20,5.0
ORD1012120004,101212,2024-07-15,4.7
ORD1012120005,101212,2024-10-22,4.8
ORD1012120008,101212,2025-07-12,4.4
ORD1012130004,101213,2025-03-29,4.8
ORD1012130005,101213,2025-05-07,5.0
ORD1012130007,101213,2025-06-12,2.5
ORD1012130008,101213,2025-06-29,5.0
ORD1012140001,101214,2023-08-14,3.1
ORD1012140003,101214,2023-09-28,4.8
ORD1012140004,101214,2023-10-01,4.6
ORD1012140005,101214,2023-11-11,4.8
ORD1012140009,101214,2024-01-08,4.0
ORD1012140010,101214,2024-01-19,4.1
ORD1012140011,101214,2024-03-09,4.8
ORD1012140013,101214,2024-05-24,5.0
ORD1012140014,101214,2024-05-25,4.9
ORD1012140017,101214,2024-07-14,4.5
ORD1012140019,101214,2024-12-23,4.6
ORD1012140021,101214,2025-01-25,3.8
ORD1012140023,101214,2025-05-13,4.5
ORD1012150003,101215,2025-08-23,2.9
ORD1012150004,101215,2025-08-29,3.5
